ID	GENE_SYMBOL
57801	CENPF
57802	TMEM66
57803	MTHFSD
57804	AIM1L
57805	DEFB130
57807	CEACAM6
57808	C12orf42
57809	AP1S2
57810	BOK
57811	UQCRC2
57812	OPRD1
57813	VIT
57814	XLOC_008982
57815	CHRM1
57816	FAM167B
57817	XLOC_008608
57818	GCG
57821	XLOC_004004
57822	LEPROTL1
57823	LOC283575
57824	TLL1
57825	XLOC_007842
57826	TLK2
57827	LOC100128398
57828	XLOC_002845
57829	POLR2J4
57831	LOC401410
57833	LOC284112
57835	PPP1R14B
57837	FBP2
57838	LEP
57839	XLOC_008766
57840	RAMP1
57841	LRRC6
57842	XLOC_003433
57843	XLOC_006827
57844	GLP2R
57845	SNORD84
57848	LOC100507205
57849	LOC644662
57850	TRANK1
57851	SENP2
57853	LOC100289607
57854	XLOC_l2_007770
57855	XLOC_007469
57856	KLK6
57858	UFSP2
57859	CNNM4
57860	MMGT1
57862	SUCLG2
57863	PRSS16
57864	TNFSF9
57865	XLOC_007214
57866	XLOC_009254
57868	LOC100131608
57869	GNPDA1
57870	LOC100506673
57871	MCOLN3
57872	L2HGDH
57873	LOC389834
57876	LOC100505949
57877	LOC100506502
57878	ZNF890P
57879	XLOC_001659
57880	KIAA1143
57881	XLOC_008573
57882	LINC00165
57883	XLOC_005442
57884	LOC100506351
57885	XLOC_002147
57886	P4HTM
57888	XLOC_002113
57889	ZNF736
57890	FAM22F
57891	LOC100294145
57892	CDK9
57894	CRLF3
57896	XLOC_000584
57897	SLC25A33
57898	XLOC_013845
57899	CASC5
57900	ZNF2
57901	CPNE3
57902	VAMP1
57903	LRRFIP2
57904	DBH
57905	SUCLG2
57906	SLC35D3
57907	PMVK
57908	DMXL2
57909	RPS29
57910	XLOC_l2_011011
57911	XLOC_003787
57912	GRIN1
57913	RAG2
57914	CYB5A
57917	ANKRD34A
57918	SLCO6A1
57919	LRRC36
57920	FLJ41170
57921	CBFB
57922	SKP2
57923	XLOC_003140
57924	XLOC_l2_007706
57926	PQLC2
57928	LOC399715
57929	SPA17
57930	ZNF777
57931	LOC286058
57932	XLOC_l2_015397
57935	XLOC_l2_003606
57938	RAB5C
57939	TERF1
57940	XLOC_004423
57941	LCK
57942	C1orf198
57943	RDBP
57944	USP1
57945	LRP5
57946	XLOC_002473
57947	TP53
57948	XLOC_l2_010374
57949	XLOC_008358
57950	Q8NDX4
57951	YIPF4
57953	EXOC6B
57954	C1orf146
57955	SEPT3
57957	MIER3
57959	SPINK4
57960	TACR3
57961	SNX19
57962	LOC285889
57963	XRCC4
57964	ADA
57965	HEBP1
57966	ERVK13-1
57967	DFNB59
57968	XLOC_003829
57969	FRY
57970	KCNJ13
57971	LINC00467
57972	HIGD1B
57973	PTGDR2
57974	CSPG5
57975	GALNT8
57977	TARBP2
57978	XLOC_l2_012335
57979	C10orf58
57980	A1BG-AS1
57981	RBBP7
57982	NFKB1
57983	XLOC_011794
57984	RAB39
57985	KIF26B
57986	FAM126A
57987	DHRS4L1
57988	XLOC_009628
57989	KAT6B
57990	DOCK9
57991	KNCN
57992	MGAT3
57993	XLOC_001892
57994	ZCCHC6
57995	LINC00371
57997	STRC
57998	ARPC2
57999	SLC9B2
58000	SMS
58001	PAM
58002	IL9
58003	XLOC_006872
58004	HES6
58005	SDHD
58006	COL13A1
58007	ZNF782
58008	ADARB2
58009	MTCP1
58011	TDRKH
58012	ZEB1
58013	LSS
58014	AIF1L
58015	IFI44
58016	TMX3
58017	E2F1
58018	ECE1
58019	IL10
58020	NIPSNAP3A
58021	XLOC_011228
58023	XLOC_003199
58025	XLOC_006223
58027	HPYR1
58028	CWC15
58029	ZNF285
58030	TBC1D22A
58031	LINC00426
58032	TXNDC8
58034	TTTY22
58035	SNORD6
58036	C19orf2
58038	MYL10
58040	GIP
58041	PRDM1
58042	MCOLN1
58043	MAGEB17
58044	MAPK8
58045	TFPI
58046	ZBTB22
58048	VN1R1
58049	XLOC_011849
58050	OR2T12
58051	PTPRT
58052	ARMC10
58053	CTSL1P2
58054	VSX1
58055	KIAA1033
58056	LOC100505664
58059	MSMO1
58060	BAX
58061	PRR14L
58062	TM7SF2
58064	XLOC_l2_010061
58065	XLOC_011181
58066	TECTB
58067	XLOC_001053
58068	XLOC_l2_009320
58069	SLC6A3
58070	SV2B
58071	PSENEN
58072	AOX1
58074	ROM1
58075	XLOC_l2_010239
58077	CCDC149
58078	LOC100506828
58079	GNG11
58080	FAM161B
58082	LARP6
58083	KCNQ3
58084	AHSA1
58085	FAM58BP
58086	C17orf70
58087	XLOC_004657
58088	RPF1
58089	PRR15L
58090	F13A1
58091	IL18
58092	LOC100506870
58094	PLAT
58095	MARCH6
58096	INPP5F
58097	XLOC_003485
58099	ABCA11P
58100	RPS6KB1
58101	ARHGAP31
58104	XLOC_005808
58105	XLOC_005962
58106	TEX10
58107	C9orf148
58109	LOC283392
58110	XLOC_l2_005150
58111	ALOX5AP
58112	LOC100130924
58114	XLOC_012831
58116	ASB15
58117	METTL7A
58118	ZNF273
58120	ZEB2
58121	BBX
58122	XLOC_007487
58123	XLOC_012016
58124	LINC00221
58126	RMI1
58127	LOC285401
58128	DNAJA3
58130	TDRD1
58131	HMBOX1
58132	ARPC3
58134	NOC3L
58135	LDOC1L
58136	XLOC_000401
58137	LOC100505727
58138	ZNF445
58139	LOC415056
58140	C5orf28
58141	XLOC_l2_003886
58142	RPTOR
58144	XLOC_l2_014048
58145	NAA50
58146	GJC3
58147	XLOC_000633
58148	LOC730651
58149	ZNF865
58150	KDM3A
58151	RIMBP2
58153	PPAP2A
58154	DDX1
58155	LOC100506274
58156	PUS10
58157	BTBD9
58158	PDZRN4
58159	TNIK
58160	WBP11
58162	LOC100506816
58163	SNORA72
58164	SF3A2
58165	LOC285768
58166	XLOC_002514
58167	CRH
58168	MLL
58169	SMTNL1
58170	HLA-A
58171	RPS6KB1
58173	XLOC_006309
58176	PAOX
58177	XLOC_l2_015561
58178	IVD
58179	GPAT2
58180	KIDINS220
58182	CHODL-AS1
58184	RNF112
58185	ACOT9
58186	XLOC_l2_011873
58187	XLOC_l2_004081
58188	LOC388152
58189	PDGFA
58190	XLOC_007195
58191	PSMA6
58193	XLOC_013982
58195	NCKAP1
58196	XLOC_001861
58197	OR5M9
58198	ARHGAP21
58199	LINC00328
58200	RNF112
58201	CD300LG
58204	ADARB1
58205	XLOC_008498
58206	C17orf59
58207	CRCP
58208	A1CF
58209	INVS
58210	KIAA0586
58211	XLOC_000031
58212	RPL32P3
58213	XLOC_008730
58214	MAGEB6
58215	ZNF10
58216	XLOC_005778
58217	GREM1
58218	XLOC_l2_000552
58219	XLOC_004503
58220	HESX1
58221	ECI1
58222	GRAMD3
58223	CTNNB1
58224	ENDOV
58225	PLEKHA5
58226	TPI1
58227	XLOC_l2_008047
58229	XLOC_003225
58230	IDO1
58231	PDXDC2P
58232	XLOC_l2_015950
58233	TRIP12
58235	C15orf63
58236	C1orf74
58237	LIPI
58239	SUSD2
58240	PIKFYVE
58241	XLOC_001784
58242	CDCP1
58243	XLOC_003661
58244	XLOC_013057
58245	SEMA5B
58246	LOC100652952
58247	C17orf47
58248	LOC100133161
58250	IL22RA2
58251	LOC340512
58254	IL17F
58255	C2CD3
58256	XLOC_002132
58257	CSGALNACT1
58258	ITGBL1
58259	LOC653550
58260	XLOC_l2_011277
58261	HAAO
58262	CLIP3
58263	CDKL1
58264	FOXA3
58265	XLOC_002135
58266	KLHL5
58268	OR14C36
58269	ABCA8
58270	XLOC_011434
58271	CCDC59
58272	XLOC_013803
58273	HCRTR1
58274	RBFOX2
58275	GSTA4
58276	GPKOW
58277	XLOC_005984
58278	C3
58280	TMEM106B
58281	ARSD-AS1
58282	EPSTI1
58283	SUN1
58284	LILRA2
58285	OR10Q1
58286	XLOC_005575
58287	LRRC9
58288	PLBD2
58289	PCSK7
58290	KCNG3
58291	XLOC_013894
58292	XLOC_012794
58293	MYH8
58295	C1QTNF3
58296	RAB22A
58297	KIAA0415
58298	XLOC_009762
58299	LOC440104
58301	XLOC_002987
58302	XLOC_012025
58303	DOK2
58304	MRPL32
58305	NCOR2
58306	UBAP2L
58307	EXOSC10
58308	TRPC4
58309	XLOC_001964
58310	XLOC_010776
58311	RAD9B
58312	OR7E47P
58313	LOC100652954
58315	NMI
58318	DNAJC11
58319	CXCL12
58320	ALLC
58321	ESPNL
58322	XLOC_011519
58323	RXFP4
58324	MDM4
58325	KIAA1598
58326	GRXCR1
58328	XLOC_008708
58329	XLOC_008411
58330	PPWD1
58331	LOC100128172
58332	ADRB2
58333	POM121L1P
58334	GH2
58335	XLOC_l2_001037
58336	GMIP
58337	WRN
58338	CCDC59
58339	TMEM170A
58340	FCAR
58341	KRT8
58342	ERCC5
58343	GNAI2
58344	EXO1
58345	BCL2A1
58346	A4GALT
58347	SOCS4
58348	FAM204A
58349	XLOC_003630
58350	AKR1C1
58351	XLOC_012167
58352	ANKZF1
58353	CNPY1
58354	SEPT7
58355	GPI
58356	CCNI2
58357	LOC100132832
58358	LAMB3
58359	SLED1
58361	LOC100128714
58362	MACC1
58363	ZNF273
58364	Q982T4
58366	ZFP36
58367	RAB11FIP5
58368	CMKLR1
58370	SLC1A7
58371	DCTN6
58372	XLOC_004641
58373	KRBA1
58374	GPR174
58375	PPM1B
58376	CPLX3
58377	PLEKHB2
58378	C7orf40
58379	PPARG
58381	EGR3
58382	C14orf82
58383	LOC643355
58384	GRM8
58385	XLOC_013824
58386	KCNA10
58387	MYC
58388	XLOC_l2_012806
58389	CCDC144A
58391	BHLHE23
58392	POF1B
58394	NCOA3
58395	APEH
58397	CDK5
58398	COL15A1
58399	RAD51B
58400	ADC
58401	XLOC_l2_011921
58402	XLOC_007433
58403	DAZAP1
58404	KLK11
58405	LCE3C
58406	ACTC1
58408	DCX
58410	SLC25A42
58411	XLOC_004621
58413	SMCR7L
58414	HEATR7B1
58415	SNX31
58416	XLOC_000318
58417	XLOC_003243
58418	XLOC_l2_013564
58419	C16orf59
58420	SORCS2
58421	MORF4L2
58422	CLEC17A
58423	WDR5
58425	XLOC_l2_012552
58426	XLOC_006833
58427	CTSE
58428	XLOC_010271
58429	POLR2H
58430	ZMYM6NB
58431	FAM175A
58433	RPS6KA2
58434	KHDC1
58435	ANGPT2
58436	ABCC9
58437	KCNJ5
58438	OTOGL
58441	XLOC_l2_015160
58442	METTL22
58443	PLEKHA3
58444	CPO
58445	AKNA
58446	AHSA1
58448	XLOC_012819
58449	COPS8
58450	LOC100130111
58451	SNORA5A
58453	XLOC_009756
58454	ZNF812
58455	XLOC_l2_014850
58456	FOPNL
58457	LOC100128386
58458	GAPT
58459	PCDHB1
58460	XLOC_l2_014982
58461	XLOC_002304
58462	ZNF442
58463	EIF2C3
58464	XLOC_l2_005693
58465	XLOC_006684
58466	XLOC_003658
58467	XLOC_012053
58468	XLOC_012594
58469	XLOC_l2_000864
58471	COL8A2
58472	COL2A1
58473	XLOC_014197
58474	TSEN15
58475	B3GAT1
58476	MPO
58477	DKFZp686O1327
58478	SNORD25
58479	SNRPC
58480	SLC6A2
58481	MEF2BNB
58482	LOC255654
58483	XLOC_006344
58484	FEZ2
58485	GLG1
58486	MINPP1
58487	TFDP3
58488	VASH2
58489	MAML3
58490	TUBA1B
58492	SLC26A8
58493	ITGB1
58494	PUM1
58495	OSBPL2
58497	XLOC_002736
58498	XLOC_009181
58499	NUP62
58500	APC
58501	C6orf26
58505	UFM1
58506	LOC100129269
58507	LOC100129936
58508	KCNIP2
58509	TPTE
58511	SNORD114-26
58513	PRRT4
58514	C19orf55
58515	C9orf29
58516	LOC154092
58517	XLOC_010001
58518	IGDCC4
58519	IQSEC3
58520	GPR17
58521	XLOC_012199
58522	PRUNE
58524	KLF16
58525	FAM126A
58526	LOC284240
58527	SNORD58A
58528	KIAA1841
58529	TGFB1
58530	KANK1
58531	GRB10
58532	IKBKB
58533	ZNF705G
58534	OBSL1
58535	LOC254128
58536	FAM114A2
58537	KSR2
58538	UBE3A
58539	CXXC4
58540	XLOC_002995
58541	LOC100506694
58542	TANK
58543	PKN2
58544	RN28S1
58545	ENKUR
58546	CPSF3
58547	LOC731275
58548	OR8D4
58549	KCNC1
58550	TMEM237
58551	LOC100507201
58552	XLOC_008416
58553	NXPH4
58554	SEP15
58555	C8orf50
58556	LOC400620
58557	LOC100507033
58558	ZC3H13
58559	OCM2
58560	BMPR2
58561	CYP4Z1
58562	XLOC_005290
58564	XLOC_004966
58565	TPD52
58567	XLOC_007422
58568	SYN3
58569	LINC00474
58570	SOX30
58571	XLOC_012771
58573	PCBP2
58574	XLOC_011469
58575	XLOC_001398
58576	XLOC_004980
58577	ERBB3
58578	ROM1
58579	GPR142
58580	C11orf31
58582	FAM84A
58583	XLOC_008881
58584	PBXIP1
58587	DDX1
58588	BAIAP2
58589	TEX261
58590	CCDC13
58591	MRPL12
58592	FLOT2
58593	MIOS
58594	USP30
58595	SEPP1
58596	XLOC_004120
58597	XBP1
58598	TRAF6
58599	PIEZO2
58600	ZMAT3
58602	BIVM
58604	PPP2CA
58605	SLC12A2
58606	FGF16
58607	RASL11B
58609	LINC00116
58610	SCRT2
58611	XLOC_006471
58612	HLA-A
58613	HNRNPH2
58614	XLOC_002243
58615	CNTRL
58616	DIABLO
58617	XLOC_l2_000401
58618	RBM18
58620	RBM39
58621	TCHP
58622	CAMK2N1
58623	YME1L1
58624	XLOC_007827
58625	LOC100507064
58626	XLOC_014399
58627	SOX2-OT
58628	FGR
58629	ANXA2
58631	ITPKC
58633	OSCAR
58634	LOC100505495
58636	AMZ2P1
58637	CPSF2
58640	LINC00486
58641	XLOC_010267
58642	PRR5L
58643	MAGI2-IT1
58644	LOC643650
58645	LOC284454
58647	NOS2
58648	S100A13
58649	XLOC_000628
58650	CIDEA
58651	EXD3
58652	XLOC_001575
58653	RG9MTD2
58654	XLOC_014484
58655	PHYH
58656	LOC100505711
58657	PI4KB
58658	XLOC_001333
58659	XLOC_014192
58661	XLOC_009765
58662	RHOV
58663	HBG1
58664	ZNF805
58665	CXCL13
58666	LOC100507429
58667	LOC100506694
58668	RIPK4
58669	MOB1A
58670	FLJ45340
58671	CDH18
58672	XLOC_007812
58673	SLC43A1
58674	C5orf25
58675	SLC35C2
58676	SNORD75
58677	AMY1C
58678	OR13A1
58679	ANXA8L2
58680	XLOC_007511
58681	SYK
58682	XLOC_l2_005020
58683	TCHH
58684	FLJ32224
58685	FIGNL2
58686	ITGBL1
58687	EDN1
58688	FAM104B
58689	MBOAT7
58690	OR4K14
58691	PNLIP
58692	CSRP3
58693	TOM1L1
58694	LOC100505483
58695	TAS2R14
58696	XLOC_012007
58697	RPL23AP32
58698	GM2A
58699	KIAA0895L
58700	C12orf77
58701	BLZF1
58702	FAM132A
58703	LOC100132764
58705	HIVEP3
58706	PAK1IP1
58707	PDIA3
58708	GALM
58710	ERAP1
58711	TAPBPL
58712	SCARNA22
58713	XLOC_l2_003626
58714	PCSK5
58716	FUCA2
58717	NME6
58718	PTEN
58719	XLOC_008713
58720	XLOC_011165
58721	PKP1
58722	XLOC_010825
58723	OR6C4
58724	RIN2
58725	KRT222
58726	KCNK15
58727	C21orf33
58728	LOC51145
58729	XLOC_010167
58730	EPB41L1
58731	LOC100128023
58732	HIST3H2BB
58733	XLOC_000223
58734	KRT37
58735	ZNF396
58737	XLOC_004091
58738	CYP2J2
58739	PAFAH1B1
58741	HNMT
58742	XLOC_008053
58743	XLOC_011017
58744	C10orf137
58745	EIF3C
58746	SMAD2
58747	SART3
58749	LOC100507049
58751	HS6ST1
58752	ZNF284
58754	LOC100287765
58755	XLOC_002691
58756	CCAR1
58758	CLIP4
58759	LOC645954
58760	PDE4DIP
58761	ALKBH5
58762	XLOC_009650
58763	CD209
58764	OR1J4
58765	LOC283481
58766	XLOC_l2_006673
58767	XLOC_001935
58768	RNASE11
58769	MMGT1
58770	LOC440082
58772	LINC00339
58773	KIAA1804
58774	LOC100653018
58775	C8orf38
58776	ZNF622
58778	MSH2
58779	TNFRSF1A
58782	WHAMMP2
58783	GAPDH
58784	WIPF1
58785	XLOC_010494
58786	PRSS33
58788	MMP9
58789	PSMD7
58790	ECHDC2
58792	PAN2
58793	ISX
58794	HSP90AB1
58795	TOM1L1
58797	XLOC_010782
58798	MUC5B
58799	XLOC_009248
58800	KMO
58801	AGAP1
58803	SNCA
58804	AKNAD1
58806	ALKBH3
58807	FANCB
58808	LYRM2
58809	LINC00260
58810	CCDC71
58811	OR8K5
58812	MXRA7
58813	THPO
58814	F8A1
58815	EPO
58816	GRB10
58817	DEF8
58818	XLOC_009933
58820	XLOC_008177
58821	RPL15
58823	MAN1B1
58825	TRPT1
58827	ZNF20
58828	DLG1
58829	TMEM72
58830	XLOC_000211
58831	CMPK1
58832	SMAP1
58833	ARMCX3-AS1
58834	LOC100506328
58836	YBX1
58837	PLEKHA1
58838	PRR5L
58839	CXorf30
58840	NELL2
58841	XLOC_l2_009492
58842	XLOC_003114
58843	AUTS2
58844	ZNF548
58845	ZBBX
58846	XLOC_002562
58847	GAS8
58848	XLOC_012444
58849	FAM176A
58850	XLOC_l2_001064
58851	GOLGA6L1
58852	NFKB1
58853	XLOC_010460
58854	STX8
58855	PPM1B
58856	CES1
58857	XLOC_008424
58858	XLOC_l2_013282
58859	ZNF806
58860	LILRB4
58861	RAB27A
58862	ZMYM4
58864	TOP3A
58865	ANKRD33B
58866	HNRNPA2B1
58867	LOC283174
58869	CAMK2N1
58870	CYP8B1
58871	CDC42SE1
58872	XLOC_006555
58873	FLJ43826
58874	XLOC_l2_009500
58877	XLOC_013039
58879	ZNF728
58880	GNA12
58881	PGRMC2
58882	SNX21
58883	LAMA4
58884	CCDC148
58885	LOC100506994
58886	ADC
58887	XLOC_006206
58888	SELV
58889	XLOC_007499
58890	LOC100131000
58891	KRT15
58892	FAM83G
58893	SGCB
58894	CHPT1
58895	LOC100131635
58896	C3
58897	C14orf135
58898	FAM91A1
58899	LOC642648
58900	SETD6
58901	FGD5
58902	XLOC_l2_011413
58904	XLOC_013865
58905	FLJ34690
58906	XLOC_l2_007928
58907	SNORA12
58908	SLITRK6
58909	TSTD2
58910	XLOC_003209
58911	NELL2
58913	RNF220
58914	LOC100128239
58915	XLOC_005558
58916	ZFAT
58918	LOC284630
58919	XLOC_007571
58920	GHRL
58922	XLOC_004160
58923	LRFN1
58924	XLOC_009159
58925	KRTAP8-1
58926	ZNF563
58927	PER1
58928	ITGB4
58929	SMAGP
58930	LOC100130547
58933	LOC100130111
58934	CCDC121
58935	RPP25
58936	XLOC_010263
58937	MSH2
58938	LOC100130627
58939	SH3RF3
58940	LOC100288449
58941	CPSF4
58942	OCIAD2
58943	C9orf123
58944	XLOC_002049
58945	CDK2
58946	WNK3
58947	MYOD1
58948	ZSCAN5D
58949	DACT2
58950	PSEN2
58951	KRTAP4-1
58952	SLC5A10
58953	XLOC_l2_009332
58954	SRGAP2P2
58955	ENDOG
58956	SLA
58957	MRPL50
58958	ITGB1
58959	EFCAB3
58960	HHLA1
58961	XLOC_004626
58962	GNN
58963	PPIP5K2
58964	PRR5L
58965	OR56A3
58966	XLOC_008064
58967	CIDEC
58968	MRPS36
58969	CDH17
58970	PGLYRP3
58971	UNC50
58972	RIN1
58973	XLOC_l2_015842
58974	MDH1
58975	PSMD7
58976	LOC644450
58977	XLOC_012078
58978	BEST1
58979	XLOC_002360
58980	FLJ34208
58982	OR2H2
58983	XLOC_l2_000942
58984	FLJ43663
58985	ORAI1
58986	SNRPB2
58987	UTY
58988	XLOC_014172
58989	ZNF544
58990	OCIAD2
58991	EIF2C2
58992	CD3EAP
58993	XLOC_001714
58994	UBAP1
58995	XLOC_l2_011873
58996	STIM2
58997	C9orf57
58998	NR1I2
58999	DCN
59001	MUC12
59002	XLOC_002250
59003	NPTN
59005	Q81CU5
59006	LOC729866
59008	XLOC_001789
59009	LOC400927
59010	XLOC_012115
59011	ZFAND3
59012	SMARCE1
59013	LYZL4
59014	IMPG1
59015	CIB1
59016	XLOC_l2_009184
59017	CCT2
59018	RAB44
59020	LOC126536
59021	CEP164
59022	ACOT4
59023	CEP120
59024	XLOC_l2_002100
59025	NXF5
59026	EFCAB6
59028	XLOC_002938
59029	XLOC_000494
59030	ANKRD30B
59031	PAPPA2
59033	ISLR2
59034	TRIP11
59035	SLC1A2
59036	RAN
59037	BLACE
59038	MAGEH1
59039	LOC284100
59041	PEA15
59042	MIPEPP3
59043	GSTM1
59044	CEP44
59045	AVL9
59046	LINC00087
59047	ZNF304
59048	SUMF2
59049	UGT2B10
59050	XLOC_010185
59052	TTC32
59054	TCAP
59055	MARCH7
59057	RIT1
59058	FLJ35024
59059	XLOC_l2_005936
59061	C6orf47
59063	ZNF407
59064	LOC100130111
59065	XLOC_l2_013436
59066	FOSL2
59067	XLOC_008945
59068	C1orf172
59069	ITGB3BP
59070	EPSTI1
59071	ZNF131
59072	XLOC_l2_008288
59073	DEAF1
59074	ECM2
59075	PHKA1
59076	HIST1H3H
59077	VTI1A
59078	LOC100506646
59079	WDR86
59080	HIF1A
59081	LOC100507146
59082	LOC100128356
59083	XLOC_000831
59084	CDX4
59085	XLOC_012012
59086	CYP2J2
59087	RTDR1
59088	SPAG11B
59089	OMG
59090	RNMTL1
59091	XLOC_l2_011620
59092	XLOC_012288
59093	CHORDC1
59094	PIBF1
59095	LOC339442
59096	WDSUB1
59097	RNF112
59098	TBL1Y
59099	HLA-DRB1
59100	MTSS1
59101	PBX1
59102	DNAH9
59103	XLOC_003166
59104	ASAP2
59105	SLC1A5
59106	SHISA6
59107	SRSF1
59108	TMEM170B
59109	SERPINE1
59112	LOC100134040
59113	XLOC_009837
59114	XLOC_008324
59116	GNLY
59118	BAMBI
59119	OAZ2
59120	XLOC_011485
59121	ABCG5
59122	MRPS27
59123	UBAP2L
59124	OR4C46
59125	XLOC_002142
59126	HHLA2
59127	PEX13
59129	CRISPLD2
59131	LOC729737
59132	MALT1
59133	DTX3
59135	XLOC_004878
59136	XLOC_001332
59137	TNIP2
59138	WNT10A
59139	XLOC_004581
59140	C10orf11
59141	SEC13
59142	XLOC_001608
59143	RPS2
59144	LOC257358
59145	XLOC_l2_000217
59146	ITGAM
59147	PPIL6
59148	C14orf48
59149	WDR47
59150	C2orf63
59151	XLOC_001780
59152	TSPAN17
59153	LOC100128703
59155	XLOC_l2_010056
59156	ABCC11
59157	POU5F2
59158	XLOC_004827
59159	CBX1
59160	XLOC_l2_015892
59161	C1orf95
59162	XLOC_l2_002194
59163	ND4L
59165	XLOC_002384
59166	C20orf103
59168	NFE2
59169	P39195
59170	DMBX1
59171	LOC100506136
59173	XLOC_013407
59174	C7orf60
59175	C10orf122
59176	UAP1
59178	RPUSD4
59179	XLOC_005706
59180	XLOC_001249
59181	C3orf23
59183	XLOC_005882
59184	PRDM15
59187	SMG1
59188	WRN
59190	TCFL5
59191	CCNB1IP1
59192	XLOC_013037
59193	FLJ42022
59194	XLOC_012751
59196	HMGA1P4
59197	LOC100506758
59198	CMTM3
59199	NPM1
59200	COQ3
59201	FBXL18
59202	XLOC_007658
59204	XLOC_000099
59205	KRTAP10-12
59206	KRTAP9-1
59207	HSPB7
59209	XLOC_013795
59211	LOC647070
59212	UTS2R
59213	C6orf191
59214	TCP10L2
59215	FAT2
59216	SLC29A2
59217	XLOC_001418
59218	ABHD14B
59219	ORC4
59220	ZMYM3
59221	SLC36A4
59222	SMC6
59223	XLOC_l2_005869
59224	SLC40A1
59225	CNTNAP3
59226	CSTT
59227	PCDHA9
59228	AGMAT
59229	XLOC_001508
59230	ADAM11
59231	ECSIT
59232	GINS2
59233	MARVELD2
59234	DBIL5P
59235	SLITRK3
59236	HIC1
59237	NCOA3
59238	SLC25A10
59239	XLOC_003150
59240	SEL1L3
59241	XLOC_002885
59242	XLOC_012323
59243	XLOC_000266
59244	XLOC_l2_005714
59245	XLOC_l2_012082
59246	BRCA2
59247	KPNA4
59248	ZNF385D
59249	XLOC_l2_005298
59251	XLOC_010774
59252	HS3ST2
59253	PSMB11
59254	ABCG5
59256	SNORA2A
59257	PIEZO1
59259	CCT7
59260	HMGB4
59262	CRIP1
59264	XLOC_001769
59265	LOC100131138
59266	ADH7
59267	B3GNT8
59268	XLOC_000048
59270	TPR
59271	C13orf15
59272	LOC158376
59273	XLOC_l2_015295
59274	KIT
59275	GPR153
59276	GRIK1
59277	NEK5
59279	HSPB9
59280	KLK2
59281	XLOC_010590
59282	XLOC_012339
59283	LRRC66
59284	AHCY
59285	LOC100507065
59287	TSPAN5
59288	DPY30
59289	XLOC_009625
59290	XLOC_014196
59292	XLOC_001849
59295	PRKD1
59296	COL15A1
59297	ADAMTS12
59298	C10orf113
59299	PARP2
59300	XLOC_l2_014771
59301	PVT1
59302	DAB2IP
59303	GRIK1-AS1
59304	XLOC_004216
59309	GLIPR2
59311	GPR88
59312	ATCAY
59313	OR1I1
59314	PTPN11
59315	XLOC_l2_008321
59316	ACP1
59318	C7orf70
59320	ARHGEF4
59321	TIGD1
59322	C16orf52
59323	GINS2
59324	XLOC_013431
59325	FLJ35776
59326	CAMP
59327	ZNF23
59328	SGOL2
59329	ZDHHC20
59330	XLOC_009358
59332	XLOC_000440
59333	KCNJ16
59334	XLOC_005991
59335	AKAP10
59336	SORBS1
59337	ZCRB1
59338	XLOC_014094
59339	P39188
59340	RAMP3
59341	XLOC_005493
59342	ARMCX4
59343	LOC100506774
59344	LMO2
59345	SLC16A9
59346	UNK
59348	CDH1
59349	VWF
59350	SERP2
59351	XLOC_l2_001971
59352	ZNF225
59353	OXR1
59355	XLOC_l2_000727
59356	ZNF253
59357	XLOC_004991
59358	XLOC_001501
59359	XLOC_009426
59360	ZFP91
59361	IGSF23
59363	PPARG
59365	PTH1R
59366	WNT2B
59368	EYA4
59369	XLOC_001229
59370	C2orf29
59371	TBCCD1
59373	XLOC_004207
59375	ARMCX3
59376	EIF4H
59378	SNRPG
59379	XLOC_009585
59381	SPP1
59382	AOC3
59383	UGT1A6
59384	XLOC_010553
59385	CXCR6
59386	ATP2B4
59387	LOC646278
59388	CETP
59389	LOC100505738
59390	GIMAP8
59391	XLOC_004815
59392	HECTD1
59395	MINPP1
59396	XLOC_l2_005874
59397	XLOC_010195
59398	ESR1
59399	MECP2
59400	XLOC_l2_000864
59401	LOC100506732
59402	EFNA1
59404	YBEY
59405	XLOC_l2_013560
59406	LOC728065
59407	RHOT2
59408	OR4C13
59409	IQCA1
59410	MANEAL
59411	B3GAT3
59412	BTNL9
59413	NDUFS5
59415	XLOC_002949
59416	NDE1
59417	ACY3
59419	ALS2
59420	SNORA36A
59421	ERBB3
59422	XLOC_002383
59423	TMEM61
59424	C17orf62
59425	LRRN4CL
59426	LOC145216
59428	DPCR1
59429	LPHN1
59430	KRT38
59431	RNU12
59434	XLOC_005711
59436	NBEAL2
59437	TOR3A
59438	C22orf28
59439	XLOC_l2_005826
59440	CXCL13
59441	CYP2D6
59442	SNUPN
59443	MSMO1
59444	LRRC61
59445	HRC
59446	XLOC_008117
59447	ESYT3
59448	RALBP1
59450	TIFAB
59451	LINC00207
59453	TTC3P1
59454	MALAT1
59455	SON
59456	XLOC_006325
59457	XLOC_007306
59458	XLOC_009798
59459	ZCCHC16
59460	LOC100507642
59461	XLOC_006025
59462	SCARA3
59463	RGS16
59464	ERMN
59465	LOC100507520
59466	XLOC_006377
59467	EFCAB5
59468	LOC100131015
59469	LOC283713
59470	SDR9C7
59472	XLOC_l2_012107
59473	CD5L
59474	C9orf79
59475	GAB2
59478	XLOC_000370
59480	SLC17A7
59481	XLOC_005514
59482	MIPEP
59483	LRRC4
59484	XLOC_000340
59485	XLOC_010240
59486	LY75
59488	MAMSTR
59489	XLOC_004188
59490	NOS2
59491	ATF5
